Time,WH,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2021/7/27 10:00,20833,987.4,996.9,32.0,24.4,64.0,2.4,220.0,6.3,170.0,0.0,0.0,0.9,3.23,15.0,8.0,4.0
2021/7/27 11:00,23477,986.6,996.1,33.2,25.5,64.0,2.1,220.0,5.8,250.0,0.0,0.0,1.0,3.57,15.0,10.0,4.0
2021/7/27 12:00,23362,985.8,995.2,33.9,24.8,59.0,2.5,200.0,6.8,210.0,0.0,0.0,1.0,3.69,15.0,10.0,4.0
2021/7/27 13:00,21090,985.2,994.6,33.7,24.6,59.0,2.1,200.0,6.8,190.0,0.0,0.0,0.9,3.08,15.0,8.0,4.0
2021/7/27 14:00,19406,984.8,994.2,34.7,25.0,57.0,2.1,210.0,5.6,190.0,0.0,0.0,0.9,2.8,15.0,6.0,2.0
2021/7/27 15:00,13757,984.8,994.2,33.8,25.5,62.0,2.4,260.0,7.8,250.0,0.0,0.0,0.9,1.99,15.0,3.0,2.0
2021/7/27 16:00,9294,985.0,994.4,33.2,24.7,61.0,1.8,220.0,6.5,260.0,0.0,0.0,1.0,1.44,15.0,1.0,2.0
2021/7/27 17:00,3478,985.1,994.6,32.3,24.6,64.0,1.9,220.0,6.5,240.0,0.0,0.0,0.7,0.56,20.0,0.0,2.0
2021/7/28 06:00,3323,989.1,998.7,29.4,24.5,75.0,1.4,180.0,4.4,180.0,0.0,0.0,0.6,0.52,20.0,0.0,2.0
2021/7/28 07:00,9114,989.4,999.0,30.7,24.1,68.0,1.8,190.0,4.6,220.0,0.0,0.0,1.0,1.25,20.0,1.0,2.0
2021/7/28 08:00,14570,988.9,998.4,31.7,24.6,66.0,2.0,200.0,5.6,180.0,0.0,0.0,1.0,2.0,20.0,3.0,1.0
2021/7/28 09:00,17914,988.6,998.1,32.3,24.6,64.0,2.4,200.0,7.0,240.0,0.0,0.0,1.0,2.6,20.0,6.0,7.0
2021/7/28 10:00,22723,988.6,998.1,33.4,24.6,60.0,3.4,180.0,7.8,180.0,0.0,0.0,1.0,3.3,20.0,8.0,7.0
2021/7/28 11:00,21217,988.2,997.7,33.4,24.0,58.0,2.6,200.0,8.6,170.0,0.0,0.0,0.8,3.21,20.0,9.0,9.0
2021/7/28 12:00,16221,987.8,997.3,33.7,26.0,64.0,2.3,190.0,7.1,190.0,0.0,0.0,0.3,2.45,20.0,7.0,9.0
2021/7/28 13:00,16503,987.1,996.6,33.6,25.6,63.0,2.7,200.0,9.4,190.0,0.0,0.0,0.4,1.88,20.0,5.0,9.0
2021/7/28 14:00,15436,986.5,995.9,33.8,26.1,64.0,3.6,220.0,10.1,230.0,0.0,0.0,0.5,2.1,20.0,4.0,6.0
2021/7/28 15:00,15993,987.2,996.7,32.9,25.5,65.0,2.7,200.0,10.6,200.0,0.0,0.0,0.8,2.18,20.0,3.0,6.0
2021/7/28 16:00,10106,987.5,997.0,32.5,24.3,62.0,2.9,210.0,8.5,180.0,0.0,0.0,0.8,1.42,20.0,1.0,6.0
2021/7/28 17:00,4347,987.7,997.2,31.9,23.5,61.0,2.5,210.0,7.7,230.0,0.0,0.0,0.6,0.65,15.0,0.0,7.0
2021/7/29 06:00,1308,992.2,1001.9,26.9,26.2,96.0,0.5,200.0,2.5,210.0,0.0,0.0,0.0,0.29,15.0,0.0,7.0
2021/7/29 07:00,2796,992.2,1001.9,27.5,25.7,90.0,1.0,140.0,2.4,140.0,0.0,0.0,0.0,0.41,15.0,1.0,7.0
2021/7/29 08:00,12386,992.0,1001.6,30.7,25.3,73.0,2.0,180.0,5.2,180.0,0.0,0.0,0.8,1.62,20.0,3.0,5.0
2021/7/29 09:00,18487,991.9,1001.5,31.8,25.2,68.0,1.9,200.0,6.5,200.0,0.0,0.0,0.8,2.41,20.0,5.0,7.0
2021/7/29 10:00,20927,991.7,1001.2,32.5,25.3,66.0,2.1,190.0,7.8,190.0,0.0,0.0,0.8,2.9,20.0,8.0,7.0
2021/7/29 11:00,18030,991.9,1001.4,32.7,25.3,65.0,3.4,200.0,9.2,180.0,0.0,0.0,0.6,2.31,20.0,7.0,7.0
2021/7/29 12:00,19570,991.4,1000.9,33.3,25.8,65.0,2.7,210.0,9.0,200.0,0.0,0.0,0.8,3.19,20.0,9.0,7.0
2021/7/29 13:00,20270,990.6,1000.1,32.8,24.8,63.0,3.7,200.0,9.0,160.0,0.0,0.0,0.6,2.6,20.0,7.0,7.0
2021/7/29 14:00,18084,990.0,999.5,32.1,25.0,66.0,2.8,200.0,10.1,180.0,0.0,0.0,0.6,2.17,20.0,5.0,4.0
2021/7/29 15:00,13677,989.8,999.3,33.0,24.5,61.0,3.0,210.0,7.5,200.0,0.0,0.0,0.9,2.04,20.0,3.0,4.0
2021/7/29 16:00,6122,991.1,1000.6,32.4,24.5,63.0,2.7,220.0,8.0,200.0,0.0,0.0,0.8,1.35,20.0,1.0,4.0
2021/7/29 17:00,3391,991.3,1000.9,31.1,24.5,68.0,3.0,210.0,8.3,250.0,0.0,0.0,0.7,0.57,12.0,0.0,9.0
2021/7/30 06:00,1897,993.9,1003.6,28.7,25.1,81.0,0.6,210.0,1.9,160.0,0.0,0.0,0.0,0.27,12.0,0.0,9.0
2021/7/30 07:00,4644,994.2,1003.9,28.7,24.7,79.0,1.3,200.0,4.1,210.0,0.0,0.0,0.0,0.58,12.0,1.0,9.0
2021/7/30 08:00,9520,994.1,1003.7,30.7,24.9,71.0,1.9,210.0,5.8,170.0,0.0,0.0,0.3,1.47,15.0,3.0,6.0
2021/7/30 09:00,17447,993.9,1003.5,32.0,25.1,67.0,2.3,190.0,7.0,200.0,0.0,0.0,0.8,2.49,18.0,6.0,7.0
2021/7/30 10:00,18190,993.6,1003.2,30.1,25.2,75.0,3.3,240.0,9.2,240.0,0.0,0.0,0.5,2.32,18.0,6.0,7.0
2021/7/30 11:00,22694,993.2,1002.8,31.6,24.5,66.0,2.8,220.0,9.5,230.0,0.0,0.0,0.8,3.23,20.0,9.0,7.0
2021/7/30 12:00,16827,992.8,1002.4,31.4,25.3,70.0,2.9,210.0,9.4,200.0,0.0,0.0,0.3,2.22,20.0,7.0,7.0
2021/7/30 13:00,19244,992.3,1001.9,30.9,24.3,68.0,3.6,180.0,9.1,190.0,0.0,0.0,0.7,2.37,20.0,6.0,7.0
2021/7/30 14:00,7979,992.3,1001.9,30.8,24.2,68.0,3.2,180.0,8.6,170.0,0.0,0.0,0.0,0.98,18.0,3.0,7.0
2021/7/30 15:00,7552,991.6,1001.2,30.8,24.7,70.0,2.8,180.0,9.2,200.0,0.0,0.0,0.0,0.77,18.0,2.0,7.0
2021/7/30 16:00,7993,991.6,1001.2,31.1,24.3,67.0,2.5,210.0,7.6,200.0,0.0,0.0,0.7,1.28,18.0,1.0,7.0
2021/7/30 17:00,3657,992.0,1001.6,30.7,23.6,66.0,2.3,210.0,6.3,240.0,0.0,0.0,0.4,0.5,20.0,0.0,7.0
2021/7/31 06:00,2025,993.4,1003.1,27.5,24.4,83.0,1.9,200.0,6.1,240.0,0.0,0.0,0.0,0.27,20.0,0.0,7.0
2021/7/31 07:00,6479,993.4,1003.1,28.1,24.5,81.0,1.4,190.0,6.1,180.0,0.0,0.0,0.2,0.83,20.0,1.0,7.0
2021/7/31 08:00,12217,993.5,1003.1,29.7,24.8,75.0,2.7,200.0,6.1,180.0,0.0,0.0,0.7,1.87,20.0,3.0,9.0
2021/7/31 09:00,9530,993.6,1003.2,30.0,25.3,76.0,2.7,210.0,8.4,190.0,0.0,0.0,0.0,1.24,20.0,3.0,10.0
2021/7/31 10:00,8425,993.7,1003.4,27.7,23.5,78.0,4.3,210.0,10.5,200.0,1.5,0.3,0.0,1.11,20.0,4.0,10.0
2021/7/31 11:00,5299,994.3,1004.1,26.0,24.4,91.0,2.0,200.0,11.1,190.0,1.0,0.7,0.0,0.61,20.0,2.0,9.0
2021/7/31 12:00,5059,993.1,1002.8,26.9,24.7,88.0,2.1,180.0,6.6,180.0,0.0,0.8,0.0,0.51,20.0,2.0,9.0
2021/7/31 13:00,14007,992.1,1001.8,28.2,24.2,79.0,3.3,190.0,8.9,180.0,0.0,0.3,0.1,1.5,20.0,5.0,9.0
2021/7/31 14:00,9243,990.9,1000.5,28.8,23.5,73.0,3.1,190.0,7.3,190.0,0.0,0.0,0.0,1.29,18.0,4.0,10.0
2021/7/31 15:00,5419,990.3,999.9,28.7,23.6,74.0,2.5,200.0,5.8,180.0,0.0,0.0,0.0,0.69,18.0,2.0,10.0
2021/7/31 16:00,2296,990.0,999.7,26.9,24.2,85.0,2.3,210.0,6.5,250.0,0.0,0.6,0.0,0.31,18.0,1.0,10.0
2021/7/31 17:00,1579,990.6,1000.3,26.8,24.1,85.0,2.3,190.0,6.3,250.0,0.0,0.0,0.0,0.19,3.0,0.0,10.0
2021/8/1 06:00,0,990.4,1000.2,24.2,24.0,99.0,0.8,180.0,4.3,150.0,23.0,1.0,0.0,0.01,3.0,0.0,10.0
2021/8/1 07:00,167,990.2,1000.0,24.1,23.9,99.0,0.2,0.0,3.4,180.0,15.0,1.0,0.0,0.05,3.0,0.0,10.0
2021/8/1 08:00,808,990.7,1000.5,24.2,24.0,99.0,0.5,120.0,1.9,130.0,11.0,1.0,0.0,0.11,3.0,0.0,10.0
2021/8/1 09:00,2136,990.9,1000.7,24.5,24.3,99.0,0.8,150.0,2.7,130.0,6.0,1.0,0.0,0.24,3.0,1.0,10.0
2021/8/1 10:00,1980,990.3,1000.1,24.8,24.5,98.0,0.6,140.0,3.4,190.0,5.0,1.0,0.0,0.3,3.0,1.0,10.0
2021/8/1 11:00,1768,989.9,999.7,24.8,24.5,98.0,0.9,170.0,3.7,170.0,3.0,1.0,0.0,0.29,15.0,1.0,10.0
2021/8/1 12:00,2913,989.4,999.1,25.2,24.5,96.0,1.7,190.0,4.7,180.0,0.5,1.0,0.0,0.45,15.0,1.0,10.0
2021/8/1 13:00,5429,988.9,998.6,25.9,24.7,93.0,1.0,170.0,4.3,180.0,0.0,0.5,0.0,0.73,15.0,2.0,10.0
2021/8/1 14:00,7446,988.1,997.8,27.1,24.8,87.0,1.1,200.0,5.0,160.0,0.0,0.0,0.0,1.02,20.0,3.0,10.0
2021/8/1 15:00,7036,987.8,997.4,27.7,25.2,86.0,1.8,190.0,4.3,180.0,0.0,0.0,0.0,0.94,20.0,2.0,10.0
2021/8/1 16:00,6634,987.9,997.5,28.4,24.0,77.0,2.4,190.0,5.8,200.0,0.0,0.0,0.2,0.88,20.0,1.0,10.0
2021/8/1 17:00,1495,988.2,997.9,27.7,24.6,83.0,1.9,210.0,5.0,190.0,0.0,0.0,0.0,0.18,4.0,0.0,10.0
2021/8/2 06:00,0,989.1,998.9,24.2,24.0,99.0,0.4,60.0,2.4,140.0,11.0,1.0,0.0,0.01,4.0,0.0,10.0
2021/8/2 07:00,4,989.6,999.4,24.0,23.8,99.0,0.7,130.0,5.2,250.0,16.0,1.0,0.0,0.02,4.0,0.0,10.0
2021/8/2 08:00,68,990.0,999.8,23.9,23.7,99.0,1.2,120.0,3.7,160.0,20.0,1.0,0.0,0.03,1.2,0.0,10.0
2021/8/2 09:00,300,989.8,999.6,24.0,23.8,99.0,0.5,140.0,4.2,130.0,11.0,1.0,0.0,0.07,1.2,0.0,10.0
2021/8/2 10:00,356,990.1,999.9,24.0,23.8,99.0,1.2,210.0,3.2,180.0,14.5,1.0,0.0,0.07,1.2,0.0,10.0
2021/8/2 11:00,510,989.6,999.4,24.1,23.9,99.0,0.9,90.0,3.1,110.0,8.0,1.0,0.0,0.1,20.0,0.0,10.0
2021/8/2 12:00,2090,989.3,999.1,24.4,24.2,99.0,1.2,180.0,2.9,90.0,2.5,1.0,0.0,0.27,20.0,1.0,10.0
2021/8/2 13:00,5235,988.4,998.1,25.2,24.9,98.0,0.9,230.0,2.7,190.0,0.5,0.5,0.0,0.76,20.0,2.0,10.0
2021/8/2 14:00,8107,988.0,997.7,26.4,25.4,94.0,0.5,220.0,2.7,200.0,0.0,0.0,0.0,1.06,20.0,3.0,9.0
2021/8/2 15:00,7493,988.0,997.7,26.6,25.2,92.0,1.6,240.0,3.1,230.0,0.0,0.0,0.0,0.92,20.0,2.0,9.0
2021/8/2 16:00,4613,988.1,997.8,26.2,25.2,94.0,0.5,190.0,2.2,250.0,0.0,0.0,0.0,0.58,20.0,1.0,9.0
2021/8/2 17:00,1623,988.7,998.4,25.8,24.8,94.0,0.2,0.0,2.0,200.0,0.0,0.0,0.0,0.21,15.0,0.0,10.0
2021/8/3 06:00,901,990.3,1000.0,26.1,25.4,96.0,0.5,220.0,1.4,210.0,0.0,0.0,0.0,0.21,15.0,0.0,10.0
2021/8/3 07:00,2831,990.4,1000.1,26.7,24.7,89.0,0.6,220.0,2.1,250.0,0.0,0.0,0.0,0.42,15.0,1.0,10.0
2021/8/3 08:00,5312,990.6,1000.3,28.1,24.9,83.0,1.5,200.0,3.9,210.0,0.0,0.0,0.0,1.0,15.0,2.0,8.0
2021/8/3 09:00,14985,990.5,1000.1,29.0,25.2,80.0,1.4,180.0,4.9,190.0,0.0,0.0,0.6,2.21,15.0,5.0,9.0
2021/8/3 10:00,16378,990.1,999.7,29.6,25.4,78.0,1.1,160.0,5.4,220.0,0.0,0.0,0.0,1.46,15.0,4.0,9.0
2021/8/3 11:00,10664,989.5,999.1,29.1,25.7,82.0,0.7,250.0,3.5,130.0,0.0,0.0,0.2,1.32,6.0,4.0,10.0
2021/8/3 12:00,8644,989.5,999.2,27.7,25.9,90.0,2.4,260.0,6.9,250.0,0.5,0.2,0.0,0.86,6.0,3.0,10.0
2021/8/3 13:00,2844,989.0,998.7,27.2,26.5,96.0,1.2,260.0,6.5,260.0,9.0,0.9,0.0,0.47,6.0,2.0,10.0
2021/8/3 14:00,7294,988.7,998.3,27.9,26.7,93.0,0.4,150.0,2.7,250.0,1.0,0.3,0.0,0.89,1.2,2.0,10.0
2021/8/3 15:00,2506,989.3,999.0,26.0,24.4,91.0,3.1,180.0,9.4,200.0,1.0,0.3,0.0,0.4,1.2,1.0,10.0
2021/8/3 16:00,801,989.8,999.5,25.2,24.5,96.0,1.4,180.0,4.9,190.0,3.5,0.8,0.0,0.18,1.2,0.0,10.0
2021/8/3 17:00,220,989.9,999.6,25.3,25.1,99.0,0.5,120.0,4.3,160.0,23.5,1.0,0.0,0.04,18.0,0.0,0.0
2021/8/4 06:00,3460,990.8,1000.6,24.9,24.7,99.0,0.3,160.0,1.0,100.0,0.0,0.0,0.6,0.36,18.0,0.0,0.0
2021/8/4 07:00,9465,991.0,1000.7,26.5,24.4,88.0,0.3,250.0,1.4,230.0,0.0,0.0,1.0,1.25,18.0,1.0,0.0
2021/8/4 08:00,14998,991.4,1001.0,28.8,24.2,76.0,1.5,220.0,3.2,210.0,0.0,0.0,0.5,1.64,18.0,3.0,6.0
2021/8/4 09:00,16017,991.5,1001.1,30.2,24.8,73.0,2.1,220.0,5.7,200.0,0.0,0.0,0.5,2.19,20.0,5.0,9.0
2021/8/4 10:00,16261,990.8,1000.4,31.3,24.2,66.0,1.5,200.0,5.5,180.0,0.0,0.0,0.4,2.5,20.0,7.0,9.0
2021/8/4 11:00,14196,990.5,1000.1,30.9,23.3,64.0,2.8,220.0,6.1,180.0,0.0,0.0,0.0,2.01,15.0,7.0,6.0
2021/8/4 12:00,11726,989.9,999.5,30.2,24.1,70.0,1.7,230.0,6.0,180.0,0.0,0.0,0.0,1.54,15.0,5.0,6.0
2021/8/4 13:00,13646,989.2,998.8,30.6,25.5,74.0,3.6,220.0,9.1,240.0,0.5,0.1,0.5,1.75,15.0,5.0,6.0
2021/8/4 14:00,13914,989.0,998.5,31.1,23.8,65.0,2.5,220.0,6.4,230.0,0.0,0.0,0.5,2.18,20.0,6.0,8.0
2021/8/4 15:00,9297,988.8,998.3,31.6,24.0,64.0,2.3,200.0,6.8,190.0,0.0,0.0,0.3,1.72,20.0,3.0,8.0
2021/8/4 16:00,7816,988.8,998.4,30.1,24.0,70.0,2.0,220.0,9.3,270.0,0.0,0.0,0.4,1.21,20.0,1.0,8.0
2021/8/4 17:00,3651,988.8,998.4,29.9,23.1,67.0,0.9,260.0,6.2,200.0,0.0,0.0,0.2,0.53,8.0,0.0,10.0
2021/8/5 06:00,1082,989.7,999.4,27.1,24.6,86.0,0.5,210.0,3.2,160.0,0.0,0.0,0.0,0.19,8.0,0.0,10.0
2021/8/5 07:00,1311,990.8,1000.5,26.0,24.6,92.0,1.9,220.0,6.0,240.0,0.5,0.5,0.0,0.2,8.0,0.0,10.0
2021/8/5 08:00,4548,990.3,1000.0,26.5,25.5,94.0,0.7,70.0,3.8,180.0,0.5,0.5,0.0,0.57,15.0,1.0,9.0
2021/8/5 09:00,6224,990.5,1000.2,26.9,25.3,91.0,1.0,180.0,3.5,180.0,2.0,0.2,0.1,0.87,5.0,2.0,10.0
2021/8/5 10:00,5365,990.8,1000.5,26.0,24.8,93.0,1.6,210.0,4.3,200.0,2.0,1.0,0.0,0.67,5.0,2.0,10.0
2021/8/5 11:00,6078,990.2,999.9,26.8,25.6,93.0,0.9,180.0,6.4,190.0,1.5,1.0,0.0,0.79,8.0,3.0,10.0
2021/8/5 12:00,4775,990.3,1000.0,26.0,25.0,94.0,1.1,160.0,4.5,190.0,2.0,1.0,0.0,0.61,8.0,2.0,10.0
2021/8/5 13:00,2456,990.0,999.7,25.7,24.7,94.0,0.7,160.0,4.0,140.0,3.0,1.0,0.0,0.32,8.0,1.0,10.0
2021/8/5 14:00,2336,989.1,998.8,25.4,24.7,96.0,0.7,180.0,3.9,150.0,1.5,1.0,0.0,0.3,12.0,1.0,10.0
2021/8/5 15:00,1993,989.2,998.9,25.7,25.0,96.0,1.1,200.0,4.6,160.0,0.5,1.0,0.0,0.24,12.0,1.0,10.0
2021/8/5 16:00,1268,988.9,998.6,25.7,25.2,97.0,0.5,180.0,4.2,190.0,0.5,1.0,0.0,0.16,12.0,0.0,10.0
2021/8/5 17:00,944,988.7,998.4,25.6,25.1,97.0,0.6,110.0,2.0,90.0,10.0,0.1,0.0,0.12,10.0,0.0,10.0
2021/8/6 06:00,0,989.4,999.2,24.4,24.2,99.0,0.6,130.0,3.3,80.0,10.0,1.0,0.0,0.01,10.0,0.0,10.0
2021/8/6 07:00,142,988.9,998.7,24.4,24.2,99.0,0.7,100.0,3.3,100.0,2.5,1.0,0.0,0.04,10.0,0.0,10.0
2021/8/6 08:00,125,989.2,999.0,24.5,23.8,96.0,1.2,160.0,5.0,160.0,1.5,1.0,0.0,0.04,10.0,0.0,10.0
2021/8/6 09:00,73,989.7,999.5,24.3,23.4,95.0,1.0,210.0,6.4,150.0,3.0,1.0,0.0,0.03,8.0,0.0,10.0
2021/8/6 10:00,180,989.0,998.8,24.3,23.8,97.0,0.7,170.0,6.1,280.0,4.0,1.0,0.0,0.05,8.0,0.0,10.0
2021/8/6 11:00,941,988.5,998.3,24.6,24.3,98.0,1.8,220.0,3.8,200.0,0.5,1.0,0.0,0.14,6.0,0.0,10.0
2021/8/6 12:00,758,987.9,997.7,24.3,23.8,97.0,1.0,110.0,6.4,200.0,6.0,1.0,0.0,0.1,6.0,0.0,10.0
2021/8/6 13:00,1239,987.3,997.0,24.9,24.4,97.0,0.9,140.0,5.4,130.0,11.0,1.0,0.0,0.15,6.0,0.0,10.0
2021/8/6 14:00,894,987.0,996.7,24.6,23.9,96.0,0.8,150.0,5.4,180.0,5.5,1.0,0.0,0.1,6.0,0.0,10.0
2021/8/6 15:00,1019,986.9,996.6,25.3,24.4,95.0,1.3,160.0,6.5,150.0,3.5,1.0,0.0,0.12,6.0,0.0,10.0
2021/8/6 16:00,896,986.6,996.3,25.0,24.3,96.0,1.4,150.0,6.1,170.0,6.0,1.0,0.0,0.11,6.0,0.0,10.0
2021/8/6 17:00,37,987.1,996.8,24.5,24.2,98.0,1.3,160.0,5.0,160.0,14.0,1.0,0.0,0.02,2.0,0.0,10.0
2021/8/7 06:00,48,987.9,997.6,24.8,24.3,97.0,3.5,190.0,11.3,190.0,14.0,1.0,0.0,0.03,2.0,0.0,10.0
2021/8/7 07:00,275,989.0,998.7,25.0,24.7,98.0,3.0,210.0,8.6,200.0,17.0,1.0,0.0,0.06,2.0,0.0,10.0
2021/8/7 08:00,664,989.7,999.5,25.0,24.5,97.0,2.9,230.0,10.8,260.0,9.5,1.0,0.0,0.15,2.0,0.0,10.0
2021/8/7 09:00,1477,990.7,1000.5,25.1,24.6,97.0,2.1,250.0,9.3,240.0,16.5,1.0,0.0,0.21,4.0,1.0,10.0
2021/8/7 10:00,2078,991.3,1001.1,25.5,25.0,97.0,1.5,220.0,5.5,280.0,5.0,1.0,0.0,0.27,4.0,1.0,10.0
2021/8/7 11:00,2494,991.0,1000.7,25.9,25.2,96.0,1.1,220.0,4.3,260.0,0.5,1.0,0.0,0.44,4.0,1.0,10.0
2021/8/7 12:00,1839,990.9,1000.7,25.4,24.9,97.0,1.1,220.0,2.8,260.0,3.5,1.0,0.0,0.34,4.0,1.0,10.0
2021/8/7 13:00,3009,990.8,1000.6,25.4,24.7,96.0,1.1,250.0,6.5,260.0,3.0,1.0,0.0,0.5,4.0,2.0,10.0
2021/8/7 14:00,1692,990.9,1000.7,25.2,24.7,97.0,0.4,210.0,3.6,230.0,0.5,1.0,0.0,0.2,5.0,1.0,10.0
2021/8/7 15:00,1079,991.1,1000.9,25.2,25.0,99.0,0.5,100.0,1.8,190.0,4.0,1.0,0.0,0.15,5.0,0.0,10.0
2021/8/7 16:00,593,991.7,1001.5,25.3,25.1,99.0,0.6,160.0,2.6,80.0,2.5,1.0,0.0,0.1,5.0,0.0,10.0
2021/8/7 17:00,408,992.7,1002.5,25.2,25.0,99.0,0.7,120.0,1.8,150.0,0.5,0.4,0.0,0.08,2.2,0.0,10.0
2021/8/8 06:00,407,995.6,1005.4,25.4,25.2,99.0,0.2,0.0,1.3,250.0,4.5,0.3,0.0,0.08,2.2,0.0,10.0
2021/8/8 07:00,1285,996.2,1006.0,25.7,25.5,99.0,0.6,260.0,2.8,280.0,1.0,0.5,0.0,0.15,2.2,0.0,10.0
2021/8/8 08:00,1862,996.6,1006.4,25.7,25.5,99.0,0.5,130.0,3.2,270.0,11.0,1.0,0.0,0.25,4.0,1.0,10.0
2021/8/8 09:00,8395,996.7,1006.4,27.3,26.6,96.0,0.5,180.0,2.4,150.0,0.0,0.2,0.1,1.38,20.0,4.0,9.0
2021/8/8 10:00,19131,996.2,1005.9,29.2,26.8,87.0,0.5,200.0,3.2,200.0,0.0,0.0,0.3,2.03,20.0,6.0,9.0
2021/8/8 11:00,11054,996.0,1005.7,29.3,26.5,85.0,0.7,220.0,3.2,220.0,0.5,0.3,0.1,1.07,15.0,3.0,9.0
2021/8/8 12:00,14422,995.4,1005.0,30.6,26.1,77.0,2.4,210.0,5.2,200.0,0.5,0.4,0.3,1.74,15.0,5.0,9.0
2021/8/8 13:00,12453,995.4,1005.0,29.9,26.3,81.0,2.7,220.0,7.7,250.0,0.0,0.0,0.1,1.24,15.0,4.0,9.0
2021/8/8 14:00,12948,995.5,1005.2,29.8,26.2,81.0,2.7,250.0,7.6,250.0,0.0,0.0,0.3,1.62,5.0,4.0,10.0
2021/8/8 15:00,12001,995.3,1004.9,30.0,26.2,80.0,2.3,210.0,6.5,240.0,0.0,0.0,0.4,1.59,5.0,3.0,10.0
2021/8/8 16:00,4407,995.8,1005.5,28.7,26.5,88.0,2.1,200.0,7.3,200.0,0.5,0.3,0.1,0.69,5.0,1.0,10.0
2021/8/8 17:00,3931,996.2,1005.9,28.8,25.6,83.0,1.9,200.0,5.9,260.0,0.0,0.3,0.0,0.48,15.0,0.0,9.0
2021/8/9 06:00,855,998.7,1008.5,26.0,24.8,93.0,0.6,160.0,2.2,180.0,0.0,0.1,0.0,0.16,15.0,0.0,9.0
2021/8/9 07:00,2242,998.9,1008.7,26.4,24.8,91.0,0.7,160.0,2.3,160.0,0.0,0.0,0.0,0.34,15.0,1.0,9.0
2021/8/9 08:00,3758,999.4,1009.2,26.1,24.9,93.0,1.9,190.0,4.0,200.0,0.5,0.4,0.0,0.5,10.0,1.0,9.0
2021/8/9 09:00,7070,999.2,1009.0,26.3,24.7,91.0,0.8,170.0,5.1,250.0,0.0,0.1,0.0,0.88,18.0,3.0,9.0
2021/8/9 10:00,14639,998.9,1008.6,28.5,25.5,84.0,0.8,190.0,3.2,180.0,0.0,0.0,0.1,1.74,18.0,5.0,9.0
2021/8/9 11:00,10968,999.0,1008.7,28.4,24.8,81.0,2.8,210.0,7.6,180.0,0.0,0.0,0.1,1.57,18.0,5.0,9.0
2021/8/9 12:00,12754,998.6,1008.4,27.0,24.8,88.0,2.5,200.0,8.3,180.0,0.0,0.0,0.4,2.65,18.0,8.0,9.0
2021/8/9 13:00,3666,998.3,1008.1,27.0,24.7,87.0,2.1,180.0,5.8,250.0,0.0,0.0,0.0,0.49,18.0,2.0,9.0
2021/8/9 14:00,8279,997.4,1007.1,28.1,23.7,77.0,2.7,190.0,7.2,190.0,0.0,0.0,0.0,0.97,20.0,3.0,6.0
2021/8/9 15:00,9774,996.8,1006.5,29.0,23.5,72.0,2.2,180.0,6.7,190.0,0.0,0.0,0.0,1.17,20.0,2.0,6.0
2021/8/9 16:00,5262,996.5,1006.2,29.1,23.6,72.0,1.7,200.0,6.0,190.0,0.0,0.0,0.1,0.74,20.0,1.0,6.0
2021/8/9 17:00,2900,996.3,1006.0,28.3,24.1,78.0,1.6,220.0,3.9,170.0,0.0,0.0,0.1,0.32,20.0,0.0,4.0
2021/8/10 06:00,3316,998.0,1007.8,26.4,23.1,82.0,0.5,130.0,1.6,140.0,0.0,0.0,0.9,0.49,20.0,0.0,4.0
2021/8/10 07:00,8826,998.6,1008.3,28.3,22.8,72.0,1.8,180.0,3.6,180.0,0.0,0.0,1.0,1.15,20.0,1.0,4.0
2021/8/10 08:00,14399,999.3,1009.0,29.8,24.5,73.0,2.1,220.0,4.8,250.0,0.0,0.0,1.0,1.98,20.0,3.0,3.0
2021/8/10 09:00,18922,999.3,1009.0,30.9,23.8,66.0,2.5,200.0,6.3,190.0,0.0,0.0,1.0,2.65,20.0,6.0,8.0
2021/8/10 10:00,18488,999.2,1008.8,31.7,25.3,69.0,2.2,190.0,6.3,210.0,0.0,0.0,0.9,3.29,20.0,8.0,8.0
2021/8/10 11:00,15142,998.8,1008.4,32.6,24.9,64.0,1.8,230.0,4.8,200.0,0.0,0.0,0.5,2.61,20.0,7.0,9.0
2021/8/10 12:00,14540,998.1,1007.7,32.2,25.6,68.0,2.0,250.0,7.6,220.0,0.0,0.0,0.4,2.11,20.0,6.0,9.0
2021/8/10 13:00,14193,997.3,1006.9,30.5,26.2,78.0,1.2,250.0,6.1,260.0,0.0,0.0,0.3,1.6,20.0,5.0,9.0
2021/8/10 14:00,4639,999.6,1009.4,25.8,24.6,93.0,3.2,150.0,10.5,170.0,13.0,0.4,0.0,0.45,10.0,1.0,10.0
2021/8/10 15:00,145,999.0,1008.9,24.6,24.3,98.0,0.6,130.0,10.6,160.0,49.5,1.0,0.0,0.04,10.0,0.0,10.0
2021/8/10 16:00,556,998.8,1008.6,25.1,24.8,98.0,0.5,90.0,3.1,100.0,1.5,1.0,0.0,0.09,10.0,0.0,10.0
2021/8/10 17:00,473,998.1,1007.9,24.9,24.6,98.0,0.2,0.0,1.6,80.0,0.5,0.6,0.0,0.09,20.0,0.0,8.0
2021/8/11 06:00,2245,1001.1,1011.0,24.6,23.2,92.0,0.8,200.0,1.8,200.0,0.0,0.0,0.2,0.34,20.0,0.0,8.0
